wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T15:33:55.790101,2025-04-10 10:51:43,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:56.797500,2025-04-10 10:51:44,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:57.818237,2025-04-10 10:51:45,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:58.816229,2025-04-10 10:51:46,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:59.810397,2025-04-10 10:51:47,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:00.817826,2025-04-10 10:51:48,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:01.823063,2025-04-10 10:51:49,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:02.828969,2025-04-10 10:51:50,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:03.836550,2025-04-10 10:51:51,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:04.839212,2025-04-10 10:51:52,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:05.863642,2025-04-10 10:51:53,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:06.860554,2025-04-10 10:51:54,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:07.854965,2025-04-10 10:51:55,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:08.861781,2025-04-10 10:51:56,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:09.862738,2025-04-10 10:51:57,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:10.860474,2025-04-10 10:51:58,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:11.861207,2025-04-10 10:51:59,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:12.868373,2025-04-10 10:52:00,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:13.893834,2025-04-10 10:52:01,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:14.877049,2025-04-10 10:52:02,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:15.915006,2025-04-10 10:52:03,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:16.892353,2025-04-10 10:52:04,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:17.885223,2025-04-10 10:52:05,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:18.898011,2025-04-10 10:52:06,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:19.894530,2025-04-10 10:52:07,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:20.914516,2025-04-10 10:52:08,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:21.905435,2025-04-10 10:52:09,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:22.913489,2025-04-10 10:52:10,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:23.912687,2025-04-10 10:52:11,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:24.920206,2025-04-10 10:52:12,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:25.924110,2025-04-10 10:52:13,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:26.927492,2025-04-10 10:52:14,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:27.933689,2025-04-10 10:52:15,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:28.933708,2025-04-10 10:52:16,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:29.943451,2025-04-10 10:52:17,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:30.954112,2025-04-10 10:52:18,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:31.963550,2025-04-10 10:52:19,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:32.953360,2025-04-10 10:52:20,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:33.978962,2025-04-10 10:52:21,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:34.958401,2025-04-10 10:52:22,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:35.958892,2025-04-10 10:52:23,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:36.963569,2025-04-10 10:52:24,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:34:37.966288,2025-04-10 10:52:25,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:38.967474,2025-04-10 10:52:26,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:39.973389,2025-04-10 10:52:27,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:40.974816,2025-04-10 10:52:28,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:34:41.975534,2025-04-10 10:52:29,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
