wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T15:42:57.734177,2025-04-10 11:00:45,MSFT,379.4000,2,0,380.1859,379.3950,,,,
2026-04-02T15:42:58.812021,2025-04-10 11:00:46,MSFT,379.4000,2,0,380.1859,379.3950,379.3950,-0.030157,-0.049135,0.018977
2026-04-02T15:42:59.780395,2025-04-10 11:00:47,MSFT,379.4000,2,0,380.1859,379.3950,,,,
2026-04-02T15:43:00.795951,2025-04-10 11:00:48,MSFT,379.4000,2,0,380.1859,379.3950,,,,
2026-04-02T15:43:01.789354,2025-04-10 11:00:49,MSFT,379.4000,1,0,380.1859,379.3950,,,,
2026-04-02T15:43:02.788276,2025-04-10 11:00:50,MSFT,379.3000,1,1,380.1858,379.3050,,,,
2026-04-02T15:43:03.793733,2025-04-10 11:00:51,MSFT,379.3000,1,0,380.1858,379.3050,379.3050,-0.036233,-0.046554,0.010321
2026-04-02T15:43:04.791159,2025-04-10 11:00:52,MSFT,379.3000,2,1,380.1857,379.3050,,,,
2026-04-02T15:43:05.795309,2025-04-10 11:00:53,MSFT,379.2300,1,1,380.1855,379.2250,,,,
2026-04-02T15:43:06.807116,2025-04-10 11:00:54,MSFT,379.1900,1,1,380.1854,379.1900,,,,
2026-04-02T15:43:07.806158,2025-04-10 11:00:55,MSFT,379.2900,1,1,380.1853,379.2100,,,,
2026-04-02T15:43:08.812323,2025-04-10 11:00:56,MSFT,379.2100,1,1,380.1852,379.1900,379.1900,-0.049754,-0.047194,-0.002560
2026-04-02T15:43:09.814731,2025-04-10 11:00:57,MSFT,379.1300,1,1,380.1851,379.1300,,,,
2026-04-02T15:43:10.818244,2025-04-10 11:00:58,MSFT,379.2000,1,1,380.1850,379.1600,,,,
2026-04-02T15:43:11.820161,2025-04-10 11:00:59,MSFT,379.2600,1,1,380.1848,379.2600,,,,
2026-04-02T15:43:12.822312,2025-04-10 11:01:00,MSFT,379.3600,1,1,380.1847,379.2450,,,,
2026-04-02T15:43:13.827563,2025-04-10 11:01:01,MSFT,379.6600,1,1,380.1847,379.2600,379.2600,-0.054196,-0.048595,-0.005602
