wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,cs3_pos_lots,cs3_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
22:18:41,2018-08-16 10:04:53,51,-1227.7429,2,-14.0,-18,-752.042,-1134.2151,-1993.7849,-3128.0
22:18:42,2018-08-16 10:04:54,51,-972.7429,2,-12.0,-18,-752.042,-1134.2151,-1736.7849,-2871.0
22:18:43,2018-08-16 10:04:55,51,-972.7429,2,-12.8,-18,-752.042,-1131.0151,-1737.5849,-2868.6
22:18:45,2018-08-16 10:04:56,51,-972.7429,5,-21.2,-18,-752.042,-1124.0151,-1745.9849,-2870.0
22:18:46,2018-08-16 10:04:57,51,-972.7429,5,-1.2,-18,-644.042,-1124.0151,-1617.9849,-2742.0
22:18:47,2018-08-16 10:04:58,51,-972.7429,2,19.52,-18,-641.042,-1106.7351,-1594.2649,-2701.0
22:18:48,2018-08-16 10:04:59,54,-1245.7429,2,19.52,-18,-641.042,-1106.7351,-1867.2649,-2974.0
22:18:49,2018-08-16 10:05:00,54,-1245.7429,2,7.52,-18,-644.042,-1106.7351,-1882.2649,-2989.0
22:18:50,2018-08-16 10:05:01,54,-1242.7429,2,15.52,-18,-635.042,-1106.7351,-1862.2649,-2969.0
22:18:51,2018-08-16 10:05:01,54,-1242.7429,2,15.52,-18,-635.042,-1106.7351,-1862.2649,-2969.0
22:18:52,2018-08-16 10:05:01,54,-1245.7429,2,15.52,-18,-635.042,-1106.7351,-1865.2649,-2972.0
22:18:53,2018-08-16 10:05:05,54,-1242.7429,2,7.52,-18,-635.042,-1106.7351,-1870.2649,-2977.0
22:18:54,2018-08-16 10:05:05,57,-1253.7429,2,9.52,-18,-644.042,-1106.7351,-1888.2649,-2995.0
22:18:55,2018-08-16 10:05:05,57,-1235.7429,2,9.52,-18,-644.042,-1106.7351,-1870.2649,-2977.0
22:18:56,2018-08-16 10:05:05,57,-1222.7429,5,-15.48,-18,-644.042,-1106.7351,-1882.2649,-2989.0
22:18:57,2018-08-16 10:05:09,57,-1222.7429,5,-12.48,-18,-644.042,-1106.7351,-1879.2649,-2986.0
22:18:58,2018-08-16 10:05:09,57,-1249.7429,5,-15.48,-18,-644.042,-1106.7351,-1909.2649,-3016.0
22:18:59,2018-08-16 10:05:09,57,-1191.7429,5,-15.48,-18,-644.042,-1106.7351,-1851.2649,-2958.0
22:19:00,2018-08-16 10:05:09,57,-1170.7429,5,-15.48,-18,-644.042,-1106.7351,-1830.2649,-2937.0
22:19:01,2018-08-16 10:05:13,57,-1170.7429,5,-15.48,-18,-662.042,-1106.7351,-1848.2649,-2955.0
22:19:03,2018-08-16 10:05:13,57,-1170.7429,5,-15.48,-18,-662.042,-1106.7351,-1848.2649,-2955.0
22:19:04,2018-08-16 10:05:15,57,-1179.7429,5,-15.48,-18,-716.042,-1106.7351,-1911.2649,-3018.0
22:19:05,2018-08-16 10:05:15,57,-1173.7429,8,-18.48,-18,-716.042,-1106.7351,-1908.2649,-3015.0
22:19:06,2018-08-16 10:05:17,60,-1044.7429,8,-26.48,-18,-752.042,-1106.7351,-1823.2649,-2930.0
22:19:07,2018-08-16 10:05:18,60,-1026.7429,8,-23.48,-18,-752.042,-1106.7351,-1802.2649,-2909.0
22:19:08,2018-08-16 10:05:18,60,-1194.7429,8,-23.48,-18,-752.042,-1106.7351,-1970.2649,-3077.0
22:19:09,2018-08-16 10:05:18,60,-1194.7429,8,-26.48,-18,-752.042,-1106.7351,-1973.2649,-3080.0
22:19:10,2018-08-16 10:05:21,60,-1029.7429,5,-13.55,-18,-734.042,-1101.6651,-1777.3349,-2879.0
22:19:11,2018-08-16 10:05:21,60,-1029.7429,5,-8.55,-18,-734.042,-1101.6651,-1772.3349,-2874.0
22:19:13,2018-08-16 10:05:21,60,-1050.7429,5,-8.55,-18,-734.042,-1101.6651,-1793.3349,-2895.0
22:19:14,2018-08-16 10:05:25,60,-1050.7429,2,-2.62,-18,-734.042,-1093.5951,-1787.4049,-2881.0
22:19:15,2018-08-16 10:05:26,60,-1029.7429,2,-2.62,-18,-734.042,-1093.5951,-1766.4049,-2860.0
22:19:16,2018-08-16 10:05:26,57,-679.0057,5,-9.62,-18,-734.042,-1126.3322,-1422.6678,-2549.0
22:19:17,2018-08-16 10:05:26,57,-679.0057,5,-9.62,-18,-734.042,-1126.3322,-1422.6678,-2549.0
22:19:18,2018-08-16 10:05:29,57,-679.0057,5,-9.62,-18,-746.042,-1126.3322,-1434.6678,-2561.0
22:19:19,2018-08-16 10:05:30,57,-679.0057,5,-9.62,-18,-746.042,-1126.3322,-1434.6678,-2561.0
22:19:20,2018-08-16 10:05:31,57,-790.0057,5,-7.62,-18,-896.042,-1126.3322,-1693.6678,-2820.0
22:19:21,2018-08-16 10:05:33,57,-764.0057,5,-7.62,-18,-914.042,-1126.3322,-1685.6678,-2812.0
22:19:22,2018-08-16 10:05:33,57,-716.0057,5,-7.62,-18,-914.042,-1126.3322,-1637.6678,-2764.0
22:19:23,2018-08-16 10:05:33,57,-716.0057,5,-7.62,-18,-914.042,-1126.3322,-1637.6678,-2764.0
22:19:24,2018-08-16 10:05:36,57,-736.0057,5,-7.62,-18,-914.042,-1126.3322,-1657.6678,-2784.0
22:19:25,2018-08-16 10:05:36,57,-736.0057,5,-7.62,-18,-884.042,-1126.3322,-1627.6678,-2754.0
22:19:26,2018-08-16 10:05:36,57,-736.0057,5,-7.62,-18,-824.042,-1126.3322,-1567.6678,-2694.0
22:19:27,2018-08-16 10:05:39,57,-736.0057,5,-7.62,-15,-611.7017,-1248.6726,-1355.3274,-2604.0
22:19:28,2018-08-16 10:05:39,57,-736.0057,5,-4.62,-15,-611.7017,-1248.6726,-1352.3274,-2601.0
22:19:29,2018-08-16 10:05:39,57,-736.0057,5,-4.62,-15,-611.7017,-1248.6726,-1352.3274,-2601.0
22:19:30,2018-08-16 10:05:41,57,-736.0057,5,52.38,-15,-608.7017,-1248.6726,-1292.3274,-2541.0
22:19:31,2018-08-16 10:05:43,57,-736.0057,5,52.38,-15,-566.7017,-1248.6726,-1250.3274,-2499.0
22:19:32,2018-08-16 10:05:44,57,-736.0057,5,52.38,-18,-614.7017,-1248.6726,-1298.3274,-2547.0
22:19:33,2018-08-16 10:05:45,57,-770.0057,5,42.38,-18,-614.7017,-1248.6726,-1342.3274,-2591.0
22:19:34,2018-08-16 10:05:45,57,-788.0057,8,-24.62,-18,-614.7017,-1248.6726,-1427.3274,-2676.0
22:19:35,2018-08-16 10:05:46,57,-794.0057,8,43.38,-15,-512.2514,-1339.1229,-1262.8771,-2602.0
22:19:36,2018-08-16 10:05:46,57,-794.0057,8,43.38,-15,-482.2514,-1339.1229,-1232.8771,-2572.0
22:19:37,2018-08-16 10:05:49,57,-794.0057,8,43.38,-12,-385.8011,-1429.5731,-1136.4269,-2566.0
22:19:38,2018-08-16 10:05:49,57,-742.0057,8,31.38,-12,-385.8011,-1429.5731,-1096.4269,-2526.0
22:19:39,2018-08-16 10:05:51,57,-742.0057,8,31.38,-12,-385.8011,-1429.5731,-1096.4269,-2526.0
22:19:40,2018-08-16 10:05:51,57,-679.0057,8,34.38,-12,-385.8011,-1429.5731,-1030.4269,-2460.0
22:19:42,2018-08-16 10:05:53,57,-679.0057,5,49.6125,-12,-385.8011,-1402.8056,-1015.1944,-2418.0
22:19:43,2018-08-16 10:05:54,57,-679.0057,5,19.6125,-12,-373.8011,-1402.8056,-1033.1944,-2436.0
22:19:44,2018-08-16 10:05:54,57,-679.0057,5,22.6125,-12,-373.8011,-1402.8056,-1030.1944,-2433.0
22:19:45,2018-08-16 10:05:56,57,-679.0057,5,22.6125,-12,-373.8011,-1402.8056,-1030.1944,-2433.0
22:19:46,2018-08-16 10:05:56,57,-679.0057,5,19.6125,-12,-373.8011,-1402.8056,-1033.1944,-2436.0
22:19:47,2018-08-16 10:05:58,57,-679.0057,5,19.6125,-12,-373.8011,-1402.8056,-1033.1944,-2436.0
22:19:48,2018-08-16 10:05:59,57,-679.0057,5,22.6125,-12,-373.8011,-1402.8056,-1030.1944,-2433.0
22:19:49,2018-08-16 10:06:00,57,-679.0057,5,22.6125,-12,-373.8011,-1402.8056,-1030.1944,-2433.0
22:19:50,2018-08-16 10:06:01,57,-673.0057,5,19.6125,-12,-373.8011,-1402.8056,-1027.1944,-2430.0
22:19:51,2018-08-16 10:06:03,57,-673.0057,5,44.6125,-12,-373.8011,-1402.8056,-1002.1944,-2405.0
22:19:52,2018-08-16 10:06:03,57,-754.0057,5,44.6125,-12,-373.8011,-1402.8056,-1083.1944,-2486.0
22:19:53,2018-08-16 10:06:04,57,-754.0057,5,44.6125,-12,-385.8011,-1402.8056,-1095.1944,-2498.0
22:19:55,2018-08-16 10:06:06,57,-793.0057,5,44.6125,-12,-385.8011,-1402.8056,-1134.1944,-2537.0
22:19:56,2018-08-16 10:06:07,57,-836.0057,5,44.6125,-12,-385.8011,-1402.8056,-1177.1944,-2580.0
22:19:57,2018-08-16 10:06:08,57,-850.0057,5,44.6125,-12,-445.8011,-1402.8056,-1251.1944,-2654.0
22:19:58,2018-08-16 10:06:09,57,-850.0057,5,-15.3875,-12,-489.8011,-1402.8056,-1355.1944,-2758.0
22:19:59,2018-08-16 10:06:09,57,-850.0057,5,-15.3875,-12,-511.8011,-1402.8056,-1377.1944,-2780.0
22:20:00,2018-08-16 10:06:11,54,-802.2686,5,-15.3875,-12,-421.8011,-1435.5428,-1239.4572,-2675.0
22:20:01,2018-08-16 10:06:12,57,-808.2686,5,-15.3875,-12,-421.8011,-1435.5428,-1245.4572,-2681.0
22:20:02,2018-08-16 10:06:13,57,-808.2686,5,-15.3875,-12,-421.8011,-1435.5428,-1245.4572,-2681.0
22:20:03,2018-08-16 10:06:15,60,-811.2686,5,-25.3875,-12,-421.8011,-1435.5428,-1258.4572,-2694.0
22:20:04,2018-08-16 10:06:15,60,-811.2686,5,-25.3875,-12,-418.8011,-1435.5428,-1255.4572,-2691.0
22:20:05,2018-08-16 10:06:16,60,-811.2686,5,-25.3875,-15,-424.8011,-1435.5428,-1261.4572,-2697.0
22:20:06,2018-08-16 10:06:18,60,-808.2686,5,-25.3875,-15,-424.8011,-1435.5428,-1258.4572,-2694.0
22:20:07,2018-08-16 10:06:18,60,-808.2686,5,-24.3875,-15,-424.8011,-1435.5428,-1257.4572,-2693.0
22:20:09,2018-08-16 10:06:20,60,-811.2686,2,19.845,-15,-540.8011,-1426.7753,-1332.2247,-2759.0
22:20:10,2018-08-16 10:06:20,60,-751.2686,2,19.845,-15,-409.8011,-1426.7753,-1141.2247,-2568.0
22:20:11,2018-08-16 10:06:22,60,-748.2686,2,19.845,-18,-405.8011,-1426.7753,-1134.2247,-2561.0
22:20:12,2018-08-16 10:06:22,60,-748.2686,2,19.845,-18,-583.8011,-1426.7753,-1312.2247,-2739.0
22:20:13,2018-08-16 10:06:22,60,-751.2686,2,19.845,-18,-583.8011,-1426.7753,-1315.2247,-2742.0
22:20:14,2018-08-16 10:06:25,60,-818.2686,2,11.845,-18,-583.8011,-1426.7753,-1390.2247,-2817.0
22:20:15,2018-08-16 10:06:26,60,-800.2686,2,13.845,-18,-601.8011,-1426.7753,-1388.2247,-2815.0
22:20:16,2018-08-16 10:06:26,60,-631.2686,2,13.845,-18,-601.8011,-1426.7753,-1219.2247,-2646.0
22:20:17,2018-08-16 10:06:26,60,-631.2686,2,11.845,-18,-601.8011,-1426.7753,-1221.2247,-2648.0
22:20:18,2018-08-16 10:06:30,60,-631.2686,2,27.845,-18,-601.8011,-1426.7753,-1205.2247,-2632.0
22:20:19,2018-08-16 10:06:30,60,-631.2686,2,27.845,-18,-601.8011,-1426.7753,-1205.2247,-2632.0
22:20:20,2018-08-16 10:06:31,60,-631.2686,2,27.845,-18,-586.8011,-1426.7753,-1190.2247,-2617.0
22:20:22,2018-08-16 10:06:32,60,-631.2686,2,27.845,-18,-586.8011,-1426.7753,-1190.2247,-2617.0
22:20:23,2018-08-16 10:06:32,60,-631.2686,2,27.845,-18,-586.8011,-1426.7753,-1190.2247,-2617.0
22:20:24,2018-08-16 10:06:32,60,-631.2686,2,27.845,-18,-493.8011,-1426.7753,-1097.2247,-2524.0
22:20:25,2018-08-16 10:06:36,60,-631.2686,2,27.845,-18,-493.8011,-1426.7753,-1097.2247,-2524.0
22:20:26,2018-08-16 10:06:36,60,-628.2686,2,27.845,-18,-493.8011,-1426.7753,-1094.2247,-2521.0
22:20:27,2018-08-16 10:06:36,60,-628.2686,2,27.845,-18,-493.8011,-1426.7753,-1094.2247,-2521.0
22:20:28,2018-08-16 10:06:36,60,-631.2686,2,27.845,-18,-493.8011,-1426.7753,-1097.2247,-2524.0
22:20:29,2018-08-16 10:06:36,60,-631.2686,2,27.845,-18,-493.8011,-1426.7753,-1097.2247,-2524.0
22:20:30,2018-08-16 10:06:36,60,-628.2686,2,29.845,-18,-490.8011,-1426.7753,-1089.2247,-2516.0
22:20:31,2018-08-16 10:06:36,60,-628.2686,2,29.845,-18,-490.8011,-1426.7753,-1089.2247,-2516.0
22:20:32,2018-08-16 10:06:44,60,-892.2686,2,29.845,-18,-493.8011,-1426.7753,-1356.2247,-2783.0
22:20:33,2018-08-16 10:06:45,60,-892.2686,2,29.845,-18,-493.8011,-1426.7753,-1356.2247,-2783.0
22:20:34,2018-08-16 10:06:46,60,-880.2686,2,27.845,-18,-493.8011,-1426.7753,-1346.2247,-2773.0
22:20:35,2018-08-16 10:06:47,63,-904.2686,2,27.845,-15,-486.5009,-1509.0755,-1362.9245,-2872.0
22:20:36,2018-08-16 10:06:47,63,-1054.2686,2,27.845,-15,-486.5009,-1509.0755,-1512.9245,-3022.0
22:20:37,2018-08-16 10:06:48,60,-1006.4939,2,15.845,-15,-486.5009,-1532.8502,-1477.1498,-3010.0
22:20:38,2018-08-16 10:06:48,60,-1006.4939,2,15.845,-15,-486.5009,-1532.8502,-1477.1498,-3010.0
22:20:40,2018-08-16 10:06:48,60,-1006.4939,2,15.845,-15,-483.5009,-1532.8502,-1474.1498,-3007.0
22:20:41,2018-08-16 10:06:52,60,-1003.4939,2,15.845,-15,-483.5009,-1532.8502,-1471.1498,-3004.0
22:20:42,2018-08-16 10:06:53,60,-1003.4939,2,15.845,-15,-486.5009,-1532.8502,-1474.1498,-3007.0
22:20:43,2018-08-16 10:06:53,60,-1003.4939,2,15.845,-15,-486.5009,-1532.8502,-1474.1498,-3007.0
22:20:44,2018-08-16 10:06:55,60,-1036.4939,2,15.845,-15,-486.5009,-1532.8502,-1507.1498,-3040.0
22:20:45,2018-08-16 10:06:56,60,-1036.4939,2,17.845,-15,-486.5009,-1532.8502,-1505.1498,-3038.0
22:20:46,2018-08-16 10:06:56,60,-1036.4939,2,19.845,-15,-483.5009,-1532.8502,-1500.1498,-3033.0
22:20:47,2018-08-16 10:06:58,60,-1315.4939,2,19.845,-15,-486.5009,-1532.8502,-1782.1498,-3315.0
22:20:48,2018-08-16 10:06:58,60,-1315.4939,2,19.845,-15,-486.5009,-1532.8502,-1782.1498,-3315.0
22:20:49,2018-08-16 10:07:00,60,-1312.4939,2,15.845,-15,-486.5009,-1532.8502,-1783.1498,-3316.0
22:20:50,2018-08-16 10:07:02,60,-1312.4939,2,23.845,-15,-486.5009,-1532.8502,-1775.1498,-3308.0
22:20:51,2018-08-16 10:07:02,60,-1315.4939,2,23.845,-15,-475.5009,-1532.8502,-1767.1498,-3300.0
22:20:52,2018-08-16 10:07:02,60,-1312.4939,2,23.845,-15,-475.5009,-1532.8502,-1764.1498,-3297.0
22:20:53,2018-08-16 10:07:02,57,-565.7192,2,23.845,-15,-475.5009,-1577.6249,-1017.3751,-2595.0
22:20:54,2018-08-16 10:07:06,57,-565.7192,2,23.845,-15,-486.5009,-1577.6249,-1028.3751,-2606.0
22:20:55,2018-08-16 10:07:07,57,-565.7192,2,23.845,-15,-486.5009,-1577.6249,-1028.3751,-2606.0
22:20:56,2018-08-16 10:07:08,57,-1249.7192,2,23.845,-15,-486.5009,-1577.6249,-1712.3751,-3290.0
22:20:57,2018-08-16 10:07:08,57,-1249.7192,2,15.845,-15,-486.5009,-1577.6249,-1720.3751,-3298.0
22:20:58,2018-08-16 10:07:09,57,-1249.7192,2,15.845,-15,-486.5009,-1577.6249,-1720.3751,-3298.0
22:20:59,2018-08-16 10:07:09,57,-1249.7192,2,17.845,-15,-486.5009,-1577.6249,-1718.3751,-3296.0
22:21:00,2018-08-16 10:07:11,57,-1179.7192,2,17.845,-15,-486.5009,-1577.6249,-1648.3751,-3226.0
22:21:01,2018-08-16 10:07:11,57,-1179.7192,2,17.845,-15,-486.5009,-1577.6249,-1648.3751,-3226.0
22:21:02,2018-08-16 10:07:14,57,-1062.7192,2,17.845,-15,-486.5009,-1577.6249,-1531.3751,-3109.0
22:21:03,2018-08-16 10:07:15,60,-1062.7192,2,17.845,-15,-486.5009,-1577.6249,-1531.3751,-3109.0
22:21:05,2018-08-16 10:07:16,60,-1279.7192,2,17.845,-15,-486.5009,-1577.6249,-1748.3751,-3326.0
22:21:06,2018-08-16 10:07:17,60,-1276.7192,2,17.845,-15,-486.5009,-1577.6249,-1745.3751,-3323.0
22:21:07,2018-08-16 10:07:18,60,-1276.7192,2,17.845,-15,-486.5009,-1577.6249,-1745.3751,-3323.0
22:21:08,2018-08-16 10:07:18,60,-1279.7192,2,17.845,-15,-486.5009,-1577.6249,-1748.3751,-3326.0
22:21:09,2018-08-16 10:07:20,63,-1282.7192,2,17.845,-15,-486.5009,-1577.6249,-1751.3751,-3329.0
22:21:10,2018-08-16 10:07:20,63,-1279.7192,2,17.845,-15,-486.5009,-1577.6249,-1748.3751,-3326.0
22:21:11,2018-08-16 10:07:22,63,-1264.7192,2,17.845,-15,-489.5009,-1577.6249,-1736.3751,-3314.0
22:21:12,2018-08-16 10:07:23,63,-1147.7192,2,17.845,-15,-489.5009,-1577.6249,-1619.3751,-3197.0
22:21:13,2018-08-16 10:07:24,63,-1147.7192,2,17.845,-15,-486.5009,-1577.6249,-1616.3751,-3194.0
22:21:14,2018-08-16 10:07:24,63,-1156.7192,2,17.845,-15,-486.5009,-1577.6249,-1625.3751,-3203.0
22:21:15,2018-08-16 10:07:26,63,-1131.7192,2,17.845,-15,-486.5009,-1577.6249,-1600.3751,-3178.0
22:21:16,2018-08-16 10:07:28,63,-400.7192,2,17.845,-15,-486.5009,-1577.6249,-869.3751,-2447.0
22:21:17,2018-08-16 10:07:28,63,-400.7192,2,15.845,-15,-486.5009,-1577.6249,-871.3751,-2449.0
22:21:18,2018-08-16 10:07:29,63,-400.7192,2,19.845,-15,-486.5009,-1577.6249,-867.3751,-2445.0
22:21:19,2018-08-16 10:07:30,63,-1156.7192,2,19.845,-15,-483.5009,-1577.6249,-1620.3751,-3198.0
22:21:20,2018-08-16 10:07:30,63,-1147.7192,2,19.845,-15,-483.5009,-1577.6249,-1611.3751,-3189.0
22:21:21,2018-08-16 10:07:32,63,-1147.7192,2,19.845,-15,-486.5009,-1577.6249,-1614.3751,-3192.0
22:21:22,2018-08-16 10:07:32,63,-1150.7192,2,19.845,-15,-486.5009,-1577.6249,-1617.3751,-3195.0
22:21:23,2018-08-16 10:07:34,63,-1141.7192,2,19.845,-15,-486.5009,-1577.6249,-1608.3751,-3186.0
22:21:24,2018-08-16 10:07:34,63,-1093.7192,2,19.845,-15,-486.5009,-1577.6249,-1560.3751,-3138.0
22:21:25,2018-08-16 10:07:37,63,-1090.7192,2,29.845,-12,-389.2008,-1659.9251,-1450.0749,-3110.0
22:21:26,2018-08-16 10:07:37,63,-1093.7192,2,29.845,-12,-389.2008,-1659.9251,-1453.0749,-3113.0
22:21:27,2018-08-16 10:07:38,63,-1002.7192,2,19.845,-12,-386.2008,-1659.9251,-1369.0749,-3029.0
22:21:28,2018-08-16 10:07:38,63,-1005.7192,2,19.845,-12,-386.2008,-1659.9251,-1372.0749,-3032.0
22:21:29,2018-08-16 10:07:38,63,-1005.7192,2,21.845,-12,-389.2008,-1659.9251,-1373.0749,-3033.0
22:21:31,2018-08-16 10:07:41,63,-990.7192,2,19.845,-12,-401.2008,-1659.9251,-1372.0749,-3032.0
22:21:33,2018-08-16 10:07:42,63,-990.7192,2,19.845,-12,-398.2008,-1659.9251,-1369.0749,-3029.0
22:21:35,2018-08-16 10:07:45,63,-990.7192,2,19.845,-12,-401.2008,-1659.9251,-1372.0749,-3032.0
22:21:36,2018-08-16 10:07:47,66,-1020.7192,5,16.845,-12,-401.2008,-1659.9251,-1405.0749,-3065.0
22:21:37,2018-08-16 10:07:47,66,-976.7192,5,16.845,-12,-401.2008,-1659.9251,-1361.0749,-3021.0
22:21:38,2018-08-16 10:07:47,66,-976.7192,5,19.845,-12,-401.2008,-1659.9251,-1358.0749,-3018.0
22:21:39,2018-08-16 10:07:50,66,-976.7192,5,16.845,-12,-401.2008,-1659.9251,-1361.0749,-3021.0
22:21:40,2018-08-16 10:07:52,66,-976.7192,8,13.845,-12,-401.2008,-1659.9251,-1364.0749,-3024.0
22:21:41,2018-08-16 10:07:52,66,-976.7192,8,13.845,-12,-401.2008,-1659.9251,-1364.0749,-3024.0
22:21:42,2018-08-16 10:07:52,66,-964.7192,8,13.845,-12,-401.2008,-1659.9251,-1352.0749,-3012.0
22:21:43,2018-08-16 10:07:52,66,-964.7192,8,16.845,-12,-401.2008,-1659.9251,-1349.0749,-3009.0
22:21:45,2018-08-16 10:07:52,66,-976.7192,8,16.845,-9,-300.9006,-1739.2252,-1260.7748,-3000.0
22:21:46,2018-08-16 10:07:57,63,-905.3229,11,10.845,-9,-297.9006,-1756.6216,-1192.3784,-2949.0
22:21:47,2018-08-16 10:07:57,63,-488.3229,11,21.845,-9,-297.9006,-1756.6216,-764.3784,-2521.0
22:21:48,2018-08-16 10:07:59,66,-502.3229,11,21.845,-9,-282.9006,-1756.6216,-763.3784,-2520.0
22:21:49,2018-08-16 10:07:59,66,-504.3229,11,21.845,-9,-279.9006,-1756.6216,-762.3784,-2519.0
22:21:50,2018-08-16 10:08:02,66,-482.3229,11,21.845,-6,-152.6004,-1841.9218,-613.0782,-2455.0
22:21:51,2018-08-16 10:08:02,66,-230.3229,11,21.845,-6,-152.6004,-1841.9218,-361.0782,-2203.0
22:21:52,2018-08-16 10:08:02,66,-230.3229,11,10.845,-6,-152.6004,-1841.9218,-372.0782,-2214.0
22:21:53,2018-08-16 10:08:05,66,-230.3229,11,10.845,-6,-152.6004,-1841.9218,-372.0782,-2214.0
22:21:54,2018-08-16 10:08:06,66,-230.3229,11,-11.155,-6,-188.6004,-1841.9218,-430.0782,-2272.0
22:21:55,2018-08-16 10:08:07,66,-230.3229,11,-11.155,-6,-188.6004,-1841.9218,-430.0782,-2272.0
22:21:56,2018-08-16 10:08:07,66,-230.3229,11,-8.155,-6,-185.6004,-1841.9218,-424.0782,-2266.0
22:21:58,2018-08-16 10:08:09,66,-230.3229,11,-11.155,-9,-209.6004,-1841.9218,-451.0782,-2293.0
22:21:59,2018-08-16 10:08:09,66,-230.3229,11,-11.155,-9,-206.6004,-1841.9218,-448.0782,-2290.0
22:22:00,2018-08-16 10:08:09,66,-230.3229,11,-8.155,-9,-206.6004,-1841.9218,-445.0782,-2287.0
22:22:01,2018-08-16 10:08:12,66,-230.3229,8,-5.1127,-9,-194.6004,-1829.964,-430.036,-2260.0
22:22:02,2018-08-16 10:08:12,66,-230.3229,8,-8.1127,-9,-194.6004,-1829.964,-433.036,-2263.0
22:22:03,2018-08-16 10:08:14,66,-230.3229,8,-8.1127,-9,-176.6004,-1829.964,-415.036,-2245.0
22:22:04,2018-08-16 10:08:15,66,-230.3229,8,-8.1127,-12,-263.6004,-1829.964,-502.036,-2332.0
22:22:05,2018-08-16 10:08:17,66,-230.3229,8,-8.1127,-12,-263.6004,-1829.964,-502.036,-2332.0
22:22:06,2018-08-16 10:08:18,66,-230.3229,8,-8.1127,-9,-80.7003,-1859.8641,-319.1359,-2179.0
22:22:07,2018-08-16 10:08:18,66,-230.3229,8,-8.1127,-9,-80.7003,-1859.8641,-319.1359,-2179.0
22:22:08,2018-08-16 10:08:19,66,-470.3229,8,-8.1127,-9,-80.7003,-1859.8641,-559.1359,-2419.0
22:22:09,2018-08-16 10:08:20,66,-965.3229,8,-8.1127,-9,-80.7003,-1859.8641,-1054.1359,-2914.0
22:22:10,2018-08-16 10:08:22,66,-939.3229,8,-8.1127,-9,-80.7003,-1859.8641,-1028.1359,-2888.0
22:22:11,2018-08-16 10:08:23,66,-953.3229,8,-24.1127,-9,-80.7003,-1859.8641,-1058.1359,-2918.0
22:22:12,2018-08-16 10:08:23,66,-965.3229,8,-21.1127,-9,-80.7003,-1859.8641,-1067.1359,-2927.0
22:22:13,2018-08-16 10:08:25,66,-965.3229,8,-21.1127,-9,-80.7003,-1859.8641,-1067.1359,-2927.0
22:22:14,2018-08-16 10:08:26,66,-1088.3229,8,-24.1127,-9,-80.7003,-1859.8641,-1193.1359,-3053.0
22:22:15,2018-08-16 10:08:26,66,-1088.3229,8,-24.1127,-9,-77.7003,-1859.8641,-1190.1359,-3050.0
22:22:16,2018-08-16 10:08:26,66,-1088.3229,8,-21.1127,-9,-77.7003,-1859.8641,-1187.1359,-3047.0
22:22:17,2018-08-16 10:08:28,66,-1088.3229,8,-21.1127,-6,-50.8002,-1868.7642,-1160.2358,-3029.0
22:22:18,2018-08-16 10:08:30,66,-1088.3229,8,-24.1127,-6,-50.8002,-1868.7642,-1163.2358,-3032.0
22:22:19,2018-08-16 10:08:30,66,-1419.3229,8,-24.1127,-6,-53.8002,-1868.7642,-1497.2358,-3366.0
22:22:21,2018-08-16 10:08:32,66,-1368.3229,8,-24.1127,-6,-50.8002,-1868.7642,-1443.2358,-3312.0
22:22:22,2018-08-16 10:08:32,66,-1394.3229,8,-24.1127,-6,-53.8002,-1868.7642,-1472.2358,-3341.0
22:22:23,2018-08-16 10:08:33,63,-1338.8536,8,-24.1127,-6,-50.8002,-1915.2334,-1413.7666,-3329.0
22:22:24,2018-08-16 10:08:33,63,-1038.8536,8,-24.1127,-6,-53.8002,-1915.2334,-1116.7666,-3032.0
22:22:25,2018-08-16 10:08:33,63,-1038.8536,8,-24.1127,-6,-50.8002,-1915.2334,-1113.7666,-3029.0
22:22:26,2018-08-16 10:08:33,63,-1038.8536,8,-24.1127,-6,-53.8002,-1915.2334,-1116.7666,-3032.0
22:22:27,2018-08-16 10:08:37,63,-1038.8536,8,-24.1127,-6,-50.8002,-1915.2334,-1113.7666,-3029.0
22:22:28,2018-08-16 10:08:37,63,-1038.8536,8,-24.1127,-6,-53.8002,-1915.2334,-1116.7666,-3032.0
22:22:29,2018-08-16 10:08:40,63,-1038.8536,8,-24.1127,-6,-50.8002,-1915.2334,-1113.7666,-3029.0
22:22:30,2018-08-16 10:08:40,63,-1038.8536,8,-24.1127,-6,-50.8002,-1915.2334,-1113.7666,-3029.0
22:22:31,2018-08-16 10:08:42,63,-1038.8536,8,-21.1127,-9,-104.8002,-1915.2334,-1164.7666,-3080.0
22:22:32,2018-08-16 10:08:43,63,-702.8536,8,-21.1127,-9,-104.8002,-1915.2334,-828.7666,-2744.0
22:22:33,2018-08-16 10:08:43,63,-702.8536,8,-30.1127,-9,-104.8002,-1915.2334,-837.7666,-2753.0
22:22:34,2018-08-16 10:08:45,63,-702.8536,8,-24.1127,-9,-104.8002,-1915.2334,-831.7666,-2747.0
22:22:35,2018-08-16 10:08:45,63,-702.8536,8,-24.1127,-9,-104.8002,-1915.2334,-831.7666,-2747.0
22:22:36,2018-08-16 10:08:47,63,-723.8536,8,-24.1127,-9,-104.8002,-1915.2334,-852.7666,-2768.0
